date,srad,rain,rhum,tmax,tmin,wvel
1988-01-01,19.55,0.37,82.41,18.86,10.79,0.99
1988-01-02,20.66,1.03,78.38,21.04,9.71,0.91
1988-01-03,23.08,0.57,79.1,20.92,9.69,0.98
1988-01-04,19.51,0.59,81.43,21.02,11.51,0.98
1988-01-05,18.25,1.57,82.49,21.29,11.33,0.94
1988-01-06,16.02,2.75,84.55,20.78,12.78,1.03
1988-01-07,18.18,0.84,86.41,20.88,12.64,1.3
1988-01-08,20.09,0.26,86.2,20.89,12.92,1.12
1988-01-09,20.27,0.05,82.21,21.15,13,0.95
1988-01-10,21.06,0.13,80.18,19.89,12.76,0.85
1988-01-11,21.56,0.14,80.78,20.89,12.33,0.62
1988-01-12,22.64,0.24,80.14,21.1,12.35,0.69
1988-01-13,20.99,0.52,79.64,20.71,11.63,0.85
1988-01-14,18.72,3.29,75.9,20.6,11.05,0.97
1988-01-15,18.61,7.13,82.49,20.25,11.06,0.87
1988-01-16,16.74,6.14,87.14,19.6,12.58,0.9
1988-01-17,17.46,1.27,86.05,19.82,12.53,0.74
1988-01-18,15.48,6.55,88.54,19.21,12.69,0.75
1988-01-19,17.75,2.97,88.18,19.4,12.57,0.84
1988-01-20,22,0.43,77.48,20.82,11.51,1.09
1988-01-21,21.28,0.19,76.37,21.22,9.28,0.88
1988-01-22,20.63,0.03,80.91,20.53,11.8,0.95
1988-01-23,20.95,0.33,77.56,21.42,10.13,1.15
1988-01-24,22.32,0.06,74.21,21.28,9.72,1.16
1988-01-25,21.42,0.01,66.53,21.06,9.97,0.87
1988-01-26,18.9,1.03,69.46,21.1,8.48,1.16
1988-01-27,15.88,3.55,81.61,20.21,10.42,1.16
1988-01-28,18.04,2.75,82.62,20.69,11.4,1.09
1988-01-29,6.3,0.91,80,20.48,11.97,1.2
1988-01-30,9.32,0.48,79.27,20.64,11.36,1.55
1988-01-31,15.98,2.2,81.34,20.79,11.47,1.74
1988-02-01,22.57,0.37,78.48,20.9,11.59,1.98
1988-02-02,18.43,9.88,80.39,21.44,11.63,1.37
1988-02-03,16.31,5.71,80.94,21.38,11.79,0.99
1988-02-04,9.4,3.37,83.5,19.19,12.43,0.92
1988-02-05,13.61,2.42,76.49,21.28,10.66,1.19
1988-02-06,16.38,5.56,84.57,20.99,11.73,1.31
1988-02-07,15.77,7.22,87.13,19.62,12.7,1.45
1988-02-08,16.92,3.46,81.84,20.51,11.8,1.27
1988-02-09,18.18,7.61,82.42,21.63,12.16,1.03
1988-02-10,19.87,7.18,84.84,19.94,12.86,1
1988-02-11,16.24,5.11,88.15,19.78,13.42,0.79
1988-02-12,16.42,0.75,82.47,20.83,12.53,1.08
1988-02-13,10.26,1.04,80.49,22.01,12.19,1.27
1988-02-14,16.99,0.6,81.28,22.05,12.04,1.4
1988-02-15,21.6,1.47,78.58,21.86,12.27,1.44
1988-02-16,18.32,0.57,77,22.12,11.95,1.28
1988-02-17,22.21,0.13,70.78,22.22,11.05,1.06
1988-02-18,24.23,0.07,67.36,23.53,10.93,0.97
1988-02-19,22.86,1.15,71.35,23.26,11.29,1.09
1988-02-20,25.96,1.6,76.09,20.54,11.69,1
1988-02-21,19.55,1.53,77.23,21.77,12.09,1.06
1988-02-22,14.51,2.47,79.05,21.26,13.18,1.27
1988-02-23,19.22,5.78,80.38,21.85,12.25,1.11
1988-02-24,16.88,12.3,81.23,21.52,13.46,0.73
1988-02-25,16.78,11.41,81.87,20.88,12.85,0.69
1988-02-26,14.29,4.28,80.11,20.43,11.88,0.55
1988-02-27,13.5,2.53,81.38,20.51,13.1,0.44
1988-02-28,19.19,1.45,82.96,18.94,12.57,0.4
1988-02-29,21.42,0.21,77.25,21.13,13.03,0.68
1988-03-01,18.29,0.07,78.05,21.4,12.85,0.66
1988-03-02,20.66,0.01,79.64,20.56,13.33,0.88
1988-03-03,19.66,0.01,75.56,22.06,12.65,1.25
1988-03-04,25.6,0,63.83,23.46,11.31,1.27
1988-03-05,23.72,0.11,64.62,23.71,10.75,0.9
1988-03-06,22.32,0.09,68.04,23.63,12.46,1.04
1988-03-07,24.01,0.89,61.74,23.11,12.33,0.97
1988-03-08,20.77,0.67,60.36,23.08,11.47,1.1
1988-03-09,21.1,0.1,62.05,23.22,12.54,0.68
1988-03-10,21.53,0.01,67.68,22.18,13.37,0.65
1988-03-11,22.18,1.27,70.29,21.38,13.09,0.87
1988-03-12,20.34,1.76,65.49,22.59,11.98,1.16
1988-03-13,17.03,3.23,76.38,21.65,12.98,1.03
1988-03-14,18,1.95,82.39,19.68,13.82,0.8
1988-03-15,17.93,3.4,76.64,21.74,12.47,1.21
1988-03-16,16.38,1.39,78.06,21.45,11.58,1.37
1988-03-17,20.12,1.17,69.81,22.5,10.75,1.51
1988-03-18,18.9,0.73,64.55,22.22,11.58,2.12
1988-03-19,25.27,0.27,62.22,22.19,10.65,2.18
1988-03-20,19.37,1.75,69.26,22.43,12.03,1.79
1988-03-21,20.63,0.99,68.09,23,12.45,1.96
1988-03-22,25.34,0.95,66.02,23.33,10.55,1.72
1988-03-23,23.8,0.35,57.47,23.2,9.43,1.88
1988-03-24,25.42,0.89,63.91,22.3,9.47,1.9
1988-03-25,24.48,1.27,64.94,22.61,11.29,1.73
1988-03-26,15.84,3.07,69.29,22.71,12.31,1.74
1988-03-27,12.53,1.1,67.38,23.03,12.9,1.76
1988-03-28,13,4.81,72.53,22.87,13.29,1.72
1988-03-29,16.63,4.73,86.99,19.87,13.49,1.68
1988-03-30,17.39,13.63,76.34,21.4,11.78,1.02
1988-03-31,14.9,5.07,77.71,21.86,11.1,1.31
1988-04-01,12.67,3.48,78.7,22.25,12.32,1.55
1988-04-02,10.73,6.49,82.36,20.61,13.2,1.16
1988-04-03,13.86,4.81,88.14,19.93,12.9,1.11
1988-04-04,16.7,5.64,80.95,21.4,11.96,1.27
1988-04-05,18.25,4.98,83.24,21.91,12.91,1.77
1988-04-06,4.79,9.13,85.06,21.41,13.52,1.12
1988-04-07,12.6,10.91,85.44,19.89,13.36,0.94
1988-04-08,15.84,13.08,82.14,21.31,12.44,1.42
1988-04-09,9.25,15.32,85.81,20.04,13.01,1.38
1988-04-10,10.66,17.97,90.88,18.7,12.69,1.25
1988-04-11,12.82,14.54,82.66,19.55,12.89,0.57
1988-04-12,15.48,6.07,82.06,21.03,11.77,1
1988-04-13,13.32,5.08,84.1,21.12,12.49,1.08
1988-04-14,18.9,6.61,85.84,20.75,13.35,0.88
1988-04-15,17.6,4.66,84.14,21.01,13.84,0.92
1988-04-16,21.46,1.1,77.45,20.95,12.23,0.86
1988-04-17,21.17,0.72,79.62,21.82,11.95,1.14
1988-04-18,20.09,2.77,82.4,21.56,11.37,1.22
1988-04-19,18.61,4.07,81.91,21.23,12.94,1.02
1988-04-20,19.58,4.93,81.15,21.74,12.68,1.02
1988-04-21,18.76,7.48,84.48,21.26,13.94,0.98
1988-04-22,14.65,8.57,86.39,21.07,13.25,1.06
1988-04-23,17.03,5.36,83.96,20.25,13.16,1.3
1988-04-24,19.76,5.49,84.23,19.93,12.07,1.28
1988-04-25,21.31,3.71,83.8,21.59,12.69,1.36
1988-04-26,16.6,4.21,89.09,20.15,14.15,1.51
1988-04-27,15.7,2.35,83.81,21.09,13.09,1.46
1988-04-28,18.76,5.91,84.02,21.13,13.39,1.38
1988-04-29,16.78,3.93,90.49,17.86,12.29,1.01
1988-04-30,15.98,12.16,86.01,20.76,11.3,1.18
1988-05-01,19.87,6.67,86.51,19.93,11.5,0.93
1988-05-02,10.84,5.91,82,20.56,11.27,0.78
1988-05-03,17.35,6.18,84.56,20.29,11.74,1.2
1988-05-04,11.7,5.2,86.39,18.51,12.39,1.18
1988-05-05,19.44,0.57,81.72,20.29,11.25,1.12
1988-05-06,17.64,1.94,86.27,20.88,12.48,1.15
1988-05-07,18.97,4.71,85.59,20.47,12.22,1.1
1988-05-08,18.76,1.45,82.56,21.15,11.71,1.22
1988-05-09,18.54,3.73,87.73,20.29,13.05,1.03
1988-05-10,14.26,1.13,89.08,19.99,12.99,1.34
1988-05-11,18.18,1.02,81.63,20.76,11.48,1.47
1988-05-12,16.45,7.43,86.73,19.88,12.73,1.28
1988-05-13,16.85,3.15,84,20.5,12.31,1.22
1988-05-14,17.86,2.81,89.62,18.33,12.96,0.94
1988-05-15,15.48,0.75,81.39,20.17,12.65,1.04
1988-05-16,20.2,3.49,80.56,21.24,11.44,1.1
1988-05-17,18.04,5.12,86.64,19.86,13.05,1.2
1988-05-18,17.64,3.38,84.2,20.83,12.32,0.94
1988-05-19,14.11,3.32,86.73,20.1,13.24,1.08
1988-05-20,14.18,0.72,82.34,21.57,12.07,1.12
1988-05-21,16.49,2.36,88.62,19.74,13.04,1.5
1988-05-22,16.02,8.42,86.12,20.62,12.02,1.38
1988-05-23,10.76,8.14,86.52,20.34,12.44,1.38
1988-05-24,17.5,3.2,85.17,20.15,12.31,1.64
1988-05-25,17.46,3.25,90.08,18.85,12.48,1.49
1988-05-26,16.67,2.94,85.53,19.88,12.23,1.4
1988-05-27,18,2.3,89.08,18.85,12.41,1.07
1988-05-28,17.28,7.97,87.7,19.98,12.61,1.16
1988-05-29,20.02,12.21,88.77,20.06,12.63,1.15
1988-05-30,20.23,21.84,88.02,20.18,12.56,1.23
1988-05-31,20.59,7.11,89.52,19.68,12.15,1.5
1988-06-01,18.11,9.96,86.66,19.46,11.32,1.11
1988-06-02,13.64,6.46,89.78,18.57,12.19,0.9
1988-06-03,11.88,1.23,86.87,19.81,10.87,1.03
1988-06-04,16.52,6.72,90.65,18.91,12.37,1.56
1988-06-05,21.35,10.37,89.78,17.17,10.5,1.63
1988-06-06,22.07,1.55,83.52,19.28,8.77,1.3
1988-06-07,21.96,0.44,84.34,19.03,11.18,1.11
1988-06-08,18.94,1.54,84.38,19.6,10.71,1.27
1988-06-09,14.98,0.95,86.38,19.42,10.98,1.37
1988-06-10,16.38,7.88,88.15,18.47,11.62,1.38
1988-06-11,14.36,8.02,88.63,17.64,10.88,1
1988-06-12,14.51,3.92,84.17,18.76,10.72,0.89
1988-06-13,14.44,7.26,86.1,19.73,11.08,1
1988-06-14,15.95,8.83,88.93,19.04,11.33,1.17
1988-06-15,16.09,11.67,88.84,19.59,11.34,0.81
1988-06-16,17.28,9.3,90.68,19.75,12.91,1.09
1988-06-17,18.11,4.79,88.9,19.59,12.45,0.83
1988-06-18,9.32,6.39,92.5,17.2,12.89,1.03
1988-06-19,17.35,4.41,88.97,17.51,11.66,1.05
1988-06-20,16.67,6.79,83.81,20.35,10.87,0.74
1988-06-21,15.84,6.22,91.1,17.9,12.01,0.84
1988-06-22,20.23,5.13,85.66,19.44,10.39,1.21
1988-06-23,17.5,11.47,90.13,18.15,11.23,1.02
1988-06-24,13.82,6.47,87.12,18.75,11.98,0.98
1988-06-25,12.53,2.81,89.81,17.25,11.54,0.81
1988-06-26,16.34,6.32,85.26,18.71,9.79,0.87
1988-06-27,21.96,3.81,88.88,19.45,11.06,0.99
1988-06-28,18.25,6.19,90.5,17.92,12.04,0.94
1988-06-29,13.9,3.84,91.82,17.11,11.34,1.05
1988-06-30,19.8,2.36,86.28,18.01,10.09,1.09
1988-07-01,16.24,5.85,85.05,19.4,10.83,1.02
1988-07-02,13.18,7.68,89.3,18,11.67,0.65
1988-07-03,14,7.99,91.41,17.57,12.57,0.86
1988-07-04,12.78,8.54,92.33,17.81,12.26,1.05
1988-07-05,13.46,10.15,87.58,17.89,11.43,0.98
1988-07-06,15.34,4.43,88.64,16.72,10.99,0.81
1988-07-07,18.4,3.7,86.96,18.4,10.84,1.26
1988-07-08,15.88,9.42,91.1,17.97,11.1,1.17
1988-07-09,20.2,4.19,87.53,17.49,10.53,1.28
1988-07-10,17.46,2.8,86.93,16.39,10.05,1.38
1988-07-11,16.52,2.42,86.19,17.09,9.98,1.26
1988-07-12,14.87,4.08,89.04,16.01,10.1,1.19
1988-07-13,18.04,1.81,89.24,16.98,9.78,1.37
1988-07-14,21.02,0.68,84.45,17.92,8.58,1.1
1988-07-15,22.14,0.25,84.79,19.06,9.03,1.1
1988-07-16,18.97,1.72,86.61,19.13,10.37,1.13
1988-07-17,20.48,1.4,88.66,18.89,11.11,1.35
1988-07-18,18.54,1.13,87.96,19.22,11.46,1.29
1988-07-19,18.25,0.81,86.1,19.06,10.53,1.21
1988-07-20,18.68,2.7,85.35,18.81,10.75,1.2
1988-07-21,16.7,1.29,88.01,18.15,11.17,1.08
1988-07-22,14.94,1.87,86.74,18.67,10.6,1.03
1988-07-23,12.24,1.22,87.39,18.32,10.87,1.36
1988-07-24,16.7,10.02,89.5,17.59,10.9,1.38
1988-07-25,18.9,2.62,90.05,17.78,11.14,1.13
1988-07-26,17.6,3.37,87.89,18.83,10.51,1.16
1988-07-27,18.94,1.61,86.96,18.36,10.71,0.99
1988-07-28,22.82,5.41,84.96,19.44,10.63,1.09
1988-07-29,18.25,4.96,90.38,19.61,12.16,1.27
1988-07-30,14.65,5.53,89.35,18.83,12.47,0.99
1988-07-31,21.46,4.97,85.68,18.63,11.25,0.73
1988-08-01,19.26,11.4,88.05,18.25,12.23,0.86
1988-08-02,17.5,7.32,84.96,18.74,11.5,0.9
1988-08-03,17.78,4.03,79.47,19.73,10,0.92
1988-08-04,19.08,2.34,84.23,18.48,9.76,0.76
1988-08-05,18.61,2.33,85.19,18.73,10,1.03
1988-08-06,19.15,5.57,85.69,19.52,9.55,1.1
1988-08-07,17.5,2.99,84.91,19.41,10.61,1.07
1988-08-08,12.85,2.19,80.37,20.44,10.75,0.89
1988-08-09,12.42,6.93,91.24,18.46,12.17,1.16
1988-08-10,18.29,5.76,86.1,17.87,10.58,1
1988-08-11,14.83,2.13,83.59,18.89,9.04,0.83
1988-08-12,16.49,1.83,80.11,19.97,10.18,0.99
1988-08-13,15.91,11.32,85.01,19.92,10.17,0.99
1988-08-14,13.61,7.24,90.57,18.4,11.84,0.97
1988-08-15,13.07,9.94,82.92,19.54,11.38,0.97
1988-08-16,15.88,1.61,82.5,19.86,11.06,1.03
1988-08-17,14.94,6.92,87.42,18.57,12.33,0.97
1988-08-18,18.83,5.62,81.34,20.07,10.88,0.97
1988-08-19,15.34,20.49,84.63,20.73,10.63,0.89
1988-08-20,11.45,11.47,89.16,20,12.48,1.13
1988-08-21,14.04,13.74,91.7,18.1,12.28,1.09
1988-08-22,15.41,5.78,83.2,19.1,11.41,1.06
1988-08-23,18.94,2.7,86.46,19.38,10.69,0.96
1988-08-24,15.7,2.8,86.4,20.08,10.59,0.86
1988-08-25,16.31,7.67,87.65,19.91,11.78,1.06
1988-08-26,15.37,4.42,85.88,18.47,11.97,0.69
1988-08-27,21.85,7.74,88.43,18.63,11.15,0.98
1988-08-28,24.44,3.1,86.53,18.82,11.05,1.02
1988-08-29,15.44,7.08,85.03,19.57,10.3,0.95
1988-08-30,14.62,6.69,87.66,18.58,11.69,0.55
1988-08-31,7.42,12.85,90.58,17.14,12.1,0.56
1988-09-01,14.87,11,89.47,17.74,11.61,0.8
1988-09-02,18.61,5.74,88.56,17.51,10.75,0.88
1988-09-03,15.55,5.95,85.42,18.74,10.49,1.04
1988-09-04,18.68,8.17,85.78,19,9.58,0.94
1988-09-05,17.53,8.22,85.49,19.77,10.22,0.91
1988-09-06,18,2.66,83.17,20.26,9.81,0.87
1988-09-07,13.64,6.86,88.29,18.67,11.37,0.93
1988-09-08,10.26,11.91,85.14,19.12,10.67,0.84
1988-09-09,18,5.44,88.63,19.49,12.56,0.77
1988-09-10,13.25,20.21,88.76,18.41,12.7,0.48
1988-09-11,16.24,7.82,93.2,17.6,11.97,0.82
1988-09-12,7.24,5.19,85.07,18.72,10.49,0.93
1988-09-13,14.4,4.14,86.67,17.96,10.53,0.79
1988-09-14,16.78,3.64,88.09,17.99,11.59,0.88
1988-09-15,20.81,2.63,86.28,19.64,11.15,1.04
1988-09-16,25.85,3.73,83.31,19.95,10.56,1.15
1988-09-17,14.8,8.24,86.7,19.1,10.95,1.05
1988-09-18,16.81,5.71,90.2,17.84,11.8,0.94
1988-09-19,9.54,3.3,85.85,17.86,10.99,1.05
1988-09-20,19.48,4.26,78.31,19.54,9.32,1.1
1988-09-21,15.52,11.26,86.2,18.73,11.25,0.78
1988-09-22,18.32,15.27,85.42,20.83,12.2,0.93
1988-09-23,17.68,11.57,86.71,19.48,12.5,0.99
1988-09-24,17.6,1.83,84.49,19.45,10.74,1.31
1988-09-25,20.95,0.75,83.94,19.17,10.58,1.21
1988-09-26,17.42,7.79,85.3,19.88,10.41,1.16
1988-09-27,21.74,3.37,83.79,20.41,10.95,1.16
1988-09-28,18,10.51,89.84,18.2,11.92,1.12
1988-09-29,14.8,9.03,84.58,20.3,11.18,0.99
1988-09-30,13.1,5.93,91.26,18.83,13.02,0.73
1988-10-01,13.61,9.06,88.15,19.23,12.64,0.78
1988-10-02,18.83,7.73,85.48,19.58,13.31,0.82
1988-10-03,18.94,4.61,89.65,18.68,12.58,0.92
1988-10-04,13.54,3.22,87.26,19.38,11.91,1
1988-10-05,19.08,2.52,80.43,19.96,11.69,0.95
1988-10-06,14.18,1.3,87.35,19.99,12.17,1.13
1988-10-07,14.47,6.56,89.15,19.25,12.22,1.27
1988-10-08,6.37,4.34,87.14,18.74,11.96,1.11
1988-10-09,19.22,1.48,85.42,19.57,10.77,1.1
1988-10-10,23.33,3.41,86.23,19.98,11.06,1.16
1988-10-11,17.42,4.83,84.43,20.21,11.04,1.11
1988-10-12,11.99,7.95,84.42,20.13,11.59,1.01
1988-10-13,12.31,5.08,89.21,18.88,12.95,0.65
1988-10-14,15.59,7.55,89.89,18.27,13.18,0.37
1988-10-15,11.56,10.27,86.68,18.41,11.87,0.54
1988-10-16,13.03,6.52,89.23,17.86,12.65,0.49
1988-10-17,16.78,20.03,88.86,19.28,11.54,0.66
1988-10-18,15.19,5.82,88.99,19.4,12.53,0.63
1988-10-19,18.94,4.04,87.4,20.45,13.15,0.64
1988-10-20,17.89,12.09,91.43,19.1,13.3,0.78
1988-10-21,20.95,13.49,89.8,19.78,12.14,0.98
1988-10-22,12.28,1.35,85.45,19.55,11.63,1.13
1988-10-23,21.71,5.82,77.88,20.38,9.06,0.92
1988-10-24,16.74,13.96,86.35,20.01,11.56,0.83
1988-10-25,19.8,5,85.38,20.53,12.3,0.65
1988-10-26,19.37,4.83,88.8,18.77,13.49,0.47
1988-10-27,17.71,5.57,92.11,17.14,12.42,0.73
1988-10-28,10.87,1.93,82.53,20.33,12.12,0.75
1988-10-29,15.26,5.2,89.01,20.17,12.31,0.74
1988-10-30,16.88,13.79,91.07,18.7,13.12,0.72
1988-10-31,16.92,16.42,89.27,19.54,12.72,0.96
1988-11-01,17.64,8.01,89.48,18.8,12.31,1.05
1988-11-02,14.04,6.25,78.22,20.02,10.1,1.02
1988-11-03,16.85,5.52,91.28,17.95,12.13,1.22
1988-11-04,18.25,8.71,89.17,19.07,11.21,1.06
1988-11-05,22.28,12.95,88.86,20,11.56,0.8
1988-11-06,14,13.64,91.97,19.54,12.68,1.01
1988-11-07,16.09,14.38,87.21,19.61,12.49,0.92
1988-11-08,19.26,19.02,89.88,18.73,11.58,0.97
1988-11-09,14.65,15.2,90.13,17.64,11.3,0.81
1988-11-10,14.69,9.75,88.94,18.68,10.59,0.89
1988-11-11,15.08,6.57,90.45,18.92,12.39,0.77
1988-11-12,15.91,9.11,91.78,18.79,12.17,0.91
1988-11-13,11.34,17.71,92.83,17.12,12.73,0.65
1988-11-14,16.06,15.29,88.03,19.65,10.94,0.92
1988-11-15,16.67,12.68,92.71,18.45,12.61,0.62
1988-11-16,15.55,9.26,92.43,17.94,12.43,0.7
1988-11-17,13.5,9.3,91.61,19.43,12.8,0.45
1988-11-18,17.46,10.5,91.37,17.22,12.98,0.34
1988-11-19,17.14,8.61,91.4,18.41,11.29,0.49
1988-11-20,12.17,4.94,92.39,18.88,12.54,0.44
1988-11-21,17.64,4.94,91.59,18.71,12.33,0.43
1988-11-22,20.23,6.39,90.75,19.25,11.15,0.86
1988-11-23,18.36,8.25,87.21,19.55,12.32,0.81
1988-11-24,18.5,4.02,89.42,18.01,11.91,0.46
1988-11-25,18.11,2.84,90.68,19.06,12.96,0.93
1988-11-26,15.41,5.96,90.75,19.59,12.41,1.21
1988-11-27,17.14,10.38,90.87,19.44,11.97,1.13
1988-11-28,17.86,4.14,88.46,19.82,11.5,1.04
1988-11-29,15.48,20.11,90.43,18.51,12.45,0.68
1988-11-30,16.99,7.17,91.59,17.32,12.49,0.56
1988-12-01,17.89,6.36,88.66,18.82,12.19,0.61
1988-12-02,18.54,3.31,90.7,18.66,12.3,0.54
1988-12-03,15.26,9.39,92.77,16.63,10.9,0.59
1988-12-04,18.25,9.75,90.98,19.13,12.26,0.87
1988-12-05,18.11,4.85,90.99,18.42,12.03,0.65
1988-12-06,15.08,12.02,92.13,17.08,12.44,0.82
1988-12-07,17.57,7.99,93.16,16.13,12.04,0.79
1988-12-08,10.98,5.03,90.09,17.33,11.21,0.76
1988-12-09,16.24,6.6,89.79,19.09,10,0.88
1988-12-10,18.14,1.71,88.6,19.06,11.85,1.03
1988-12-11,20.59,3.31,88.1,19.65,10.57,1.16
1988-12-12,18.04,2.39,88.92,19.35,11.45,1.12
1988-12-13,14.29,6.01,87.63,19.34,11.96,1.01
1988-12-14,16.38,2.49,88.21,19.15,11.47,1
1988-12-15,17.39,2.63,87.06,18.87,10.02,1.23
1988-12-16,22.97,0.31,76.25,19.68,8.2,0.74
1988-12-17,22.46,0.4,83.36,20.22,9.96,0.62
1988-12-18,17.03,2.39,87.6,19.55,10.52,0.72
1988-12-19,20.2,6.83,89.79,17.97,11.44,0.81
1988-12-20,23.18,0.99,82.25,18.78,8.84,1.05
1988-12-21,21.56,2.21,83.8,19.74,10.21,0.79
1988-12-22,17.28,10.36,90.63,18.86,11.97,0.59
1988-12-23,15.37,3.94,88.84,18.78,11.81,0.68
1988-12-24,17.39,3.72,90.49,18.39,11.79,0.88
1988-12-25,15.84,5.55,89.83,18.5,12.03,0.73
1988-12-26,16.7,5.18,90.57,18.59,10.88,1.06
1988-12-27,17.46,3.72,89.26,17.84,11.32,1
1988-12-28,16.09,7.87,89.75,18.94,10.85,1
1988-12-29,15.59,11.99,92.23,16.95,11.9,1.03
1988-12-30,13.57,6.01,91.05,18.38,11.43,1
1988-12-31,16.42,8.29,92.22,18.17,12.19,1.01
1989-01-01,12.64,7.05,91.46,15.71,11.54,0.53
1989-01-02,15.3,6.74,88.15,19.24,10.48,0.85
1989-01-03,14.47,7.28,91.76,17.27,12.38,0.65
1989-01-04,16.96,3.58,90.07,18.96,12.18,0.72
1989-01-05,16.27,1.17,91.49,18.65,12.33,0.86
1989-01-06,15.95,0.84,91.19,18.76,11.58,1.15
1989-01-07,18.5,6.9,87.36,18.95,11.11,1.01
1989-01-08,18.65,0.07,85.4,19.18,10.14,0.79
1989-01-09,20.16,0.21,81.47,18.41,9.52,0.62
1989-01-10,17.39,0.5,81.86,18.62,8.76,0.86
1989-01-11,20.45,1.01,84.44,18.75,9.25,1.1
1989-01-12,18.79,0.93,88,18.84,10.69,1.29
1989-01-13,13.5,2.87,88.2,18.89,11.03,1.18
1989-01-14,18.14,0.53,84.42,19.6,10.95,1.13
1989-01-15,19.55,1.48,85.02,20.11,9.94,1.12
1989-01-16,18.72,1.72,86.62,19.36,10.77,1.28
1989-01-17,18.11,1.93,88.66,18.57,12.15,1.36
1989-01-18,18.5,1.93,86.27,19.2,10.75,1.44
1989-01-19,17.68,1.05,84.23,19.88,9.89,1.29
1989-01-20,20.2,1.05,86.22,19.87,11.24,1.46
1989-01-21,17.14,6.1,87.87,19.65,11.58,1.39
1989-01-22,16.81,5.21,89.06,18.58,11.78,1.47
1989-01-23,20.16,1.65,90,18.84,12.47,1.28
1989-01-24,21.31,2.4,88.24,18.48,11.76,0.98
1989-01-25,19.66,1.75,85.25,20.02,11.77,0.96
1989-01-26,19.22,0.67,84.48,19.83,11.37,1.11
1989-01-27,15.05,1.16,84.86,19.67,11.67,0.87
1989-01-28,15.12,1.29,86.94,19.13,12.38,0.71
1989-01-29,18.11,2.56,86.66,19.76,11.96,0.89
1989-01-30,19.51,2.78,87.86,17.91,11.69,0.96
1989-01-31,18.68,1.73,86.2,19.53,11.87,0.94
1989-02-01,17.14,4.23,88.48,19.13,12.14,0.92
1989-02-02,19.15,4.45,86.98,17.47,11.64,0.91
1989-02-03,13.9,4.88,83.14,18.97,10.98,0.76
1989-02-04,13.07,1.98,86.07,18.26,11.04,0.95
1989-02-05,17.35,1.79,86.34,17.71,10.48,1.05
1989-02-06,19.87,6.23,86.71,19.49,11.35,1.38
1989-02-07,18.58,7.33,86.57,19.71,10.8,1.42
1989-02-08,21.46,4.31,83.5,20.16,11.06,1.06
1989-02-09,19.22,1.87,82.73,18.54,10.77,1.06
1989-02-10,18.97,1.25,80.72,19.12,10.3,0.93
1989-02-11,13.72,1.36,83.66,18.85,10.63,0.86
1989-02-12,20.23,0.34,82.92,19.82,11.43,1.19
1989-02-13,20.41,3.1,82.53,20.35,10.81,1.29
1989-02-14,18.07,0.44,81.79,20.12,11.28,0.95
1989-02-15,24.95,0.18,75.57,21.37,10.83,0.6
1989-02-16,24.12,0.77,77.52,20.71,11.75,0.65
1989-02-17,20.2,3.33,76.94,19.39,10.87,1.14
1989-02-18,21.28,3.91,78.56,20.39,9.86,1.13
1989-02-19,19.22,18.33,91.79,18.39,12.38,0.99
1989-02-20,16.34,2.61,88.35,19.54,11.67,1.16
1989-02-21,14.44,11.71,89.63,19.57,12.22,1.35
1989-02-22,15.26,10.54,85.05,20.33,11.36,1.15
1989-02-23,10.33,3.21,89.06,18.47,11.8,1.12
1989-02-24,16.85,2.57,89.98,17.95,12.15,1.19
1989-02-25,14.72,9.84,90.46,18.07,11.4,1.27
1989-02-26,14.36,1.74,86.01,19.06,11.11,1.14
1989-02-27,20.45,0.56,84.78,19.96,10.73,1.45
1989-02-28,24.37,1.84,86.68,20.04,11.49,1.86
1989-03-01,23.54,0.67,80.13,21.06,10.13,1.43
1989-03-02,20.92,2.38,83.83,20.68,11.09,1.28
1989-03-03,19.01,3.16,86.1,20.51,12.14,1.27
1989-03-04,19.62,9.74,90.87,19.34,12.91,1.42
1989-03-05,11.52,5.79,89.68,18.99,12.42,0.99
1989-03-06,16.34,4.35,88.83,18.88,12.06,0.99
1989-03-07,16.38,5.65,87.26,18.85,11.59,0.96
1989-03-08,11.88,5.05,88.54,18.21,12.28,0.87
1989-03-09,15.98,3.09,84.46,20.53,12.29,0.85
1989-03-10,14.44,2.18,91.89,17.76,13.16,0.79
1989-03-11,11.34,7.04,85.35,20.38,11.65,1.05
1989-03-12,11.92,4.28,86.08,19.9,12.25,0.99
1989-03-13,11.2,11.67,89.91,19.33,13.1,1.14
1989-03-14,16.74,10.34,87.33,19.26,12.4,1.22
1989-03-15,17.14,6.76,84,19.88,11.98,0.98
1989-03-16,13.21,3.8,80.45,19.75,10.72,0.73
1989-03-17,16.88,4.34,85.61,18.08,12.4,0.65
1989-03-18,21.49,9.25,86.08,18.71,11.47,0.91
1989-03-19,15.91,3.97,85.7,19.26,11.31,0.92
1989-03-20,11.81,2.58,85.88,18.01,11.37,0.53
1989-03-21,17.96,2.46,89.92,16.86,12.28,0.46
1989-03-22,16.67,8.16,89.35,17.09,12.01,0.54
1989-03-23,15.37,1.74,85.48,17.64,11.31,0.66
1989-03-24,18.47,2.52,85.65,18.89,11.84,0.82
1989-03-25,22.28,3.64,87.19,16.92,11.45,0.43
1989-03-26,21.67,1.35,85.16,18.09,11.62,0.6
1989-03-27,17.96,3.88,85.31,19.22,11.52,1.13
1989-03-28,17.71,0.44,83.8,19.19,11.82,0.86
